order_id,merchant_id,amount,hour_of_day,device_age_days,customer_account_age_days,ip_country_mismatch,billing_shipping_mismatch,velocity_txns_last_hour,amount_vs_customer_avg_ratio,payment_method_risk_score,cod_to_prepaid_flip,new_payment_instrument,failed_attempts_before_success,is_fraud
order_018084,merch_009,697.6060469485387,1,547.6594792491712,1158.4354994513048,0,0,0,0.6855921787777808,0.08285805213399719,0,0,0,0
order_018085,merch_011,352.4588084438757,10,84.79613606426352,403.92599832662546,0,0,0,1.1640837374604132,0.4078487815947738,0,1,0,0
order_018086,merch_017,273.8159481273976,15,557.2231851351936,128.05513883001566,0,0,0,1.1707846009311211,0.25980378138951027,0,0,3,0
order_018087,merch_007,703.4039974111802,12,415.3436695618348,34.97232883002894,0,0,0,0.6341478117954782,0.3693108743877846,0,0,0,0
order_018088,merch_008,2355.0794407391327,20,0.0,8.917588724156218,1,0,1,3.1078992421900256,0.5532736514662463,0,1,2,1
order_018089,merch_018,391.87873675787705,21,197.1804189092936,20.868980788291644,0,0,0,0.5630100427479745,0.12076703506165745,0,0,1,0
order_018090,merch_015,441.70606940924563,19,775.5567928529499,611.4686994674519,0,0,0,0.7889527531483167,0.34300402920388373,0,0,0,0
order_018091,merch_013,537.9540957280112,8,10.399845021830638,323.82007510637686,0,0,0,1.3994531124687053,0.11562583314610375,0,0,0,0
order_018092,merch_005,526.1655608218605,13,155.82868334954347,108.30390063252753,0,0,0,0.7068670852151431,0.17646924023195135,0,0,0,0
order_018093,merch_016,803.8515759486712,8,174.04155542464528,356.5816221961909,0,0,1,0.6325990817566186,0.03830146097599133,0,0,0,0
order_018094,merch_009,1232.1202396847204,17,90.77326990026538,61.08527187510675,0,0,0,1.1115710296280574,0.14334175136682592,0,0,1,0
order_018095,merch_003,1215.992133469079,10,95.99736936766313,35.63523059143287,0,0,1,0.495178363659919,0.2422958842435563,0,0,0,0
order_018096,merch_005,1376.1959201318246,12,23.360305196552385,96.4279706356703,0,0,0,0.44429837727406035,0.03864786254042167,0,0,1,0
order_018097,merch_004,634.0693912026225,5,145.99384353914684,333.5949586938816,0,0,0,1.208432188057618,0.2627866594581793,0,0,0,0
order_018098,merch_009,50.0,8,351.099488415228,1353.1368431782948,0,0,0,1.0238252466412743,0.056694346251726986,0,0,0,0
order_018099,merch_016,677.5673586924971,8,1.718541547304683,6.7751632948352505,1,1,1,2.988642708464544,0.8065836246504643,0,1,3,1
order_018100,merch_011,743.5817855076399,15,198.12649620642674,270.74058439216054,0,0,1,1.3468826714972213,0.33004959651033206,0,0,0,0
order_018101,merch_012,351.9609175537911,10,239.3504181376229,84.72961275880448,0,0,0,0.824075553912182,0.32440333691410245,0,0,0,0
order_018102,merch_002,787.0169284088047,15,11.866454066862623,200.0609954484802,0,1,0,2.396535173721161,0.0948138430351474,0,0,1,0
order_018103,merch_019,1113.9439869731273,11,28.931614817669306,151.99687760167987,0,0,0,2.3164173338414042,0.052683812145180337,0,1,0,0
order_018104,merch_003,777.6564808408361,7,216.51740871194778,1.7260030453093547,0,0,0,1.5306586499279802,0.10753138323193037,0,0,0,0
order_018105,merch_012,962.6312214090976,8,36.54176123765806,463.9370574251171,0,0,1,1.0190428397559768,0.10529736153832617,0,0,0,0
order_018106,merch_005,1232.5495654667243,17,352.0578611636186,86.31033999147087,0,0,0,1.1771303338034833,0.025975555791137327,0,0,0,0
order_018107,merch_009,1061.5476792745453,8,209.36603942841623,133.41987527905872,0,0,0,0.42238012519176904,0.3567339968307966,0,0,0,0
order_018108,merch_006,908.0759327134919,10,41.140888735473084,438.28213464003255,0,0,0,0.6234129074448164,0.13217026604110796,0,0,0,0
order_018109,merch_007,50.0,13,0.0,126.44756264646405,0,0,0,0.4171633995131847,0.36424373605821136,0,0,1,0
order_018110,merch_014,733.4825796705774,16,196.44198447025434,900.1444743532707,0,0,0,1.1390374210798977,0.16653276365401554,0,0,2,0
order_018111,merch_009,91.31124930014576,20,0.0,26.789161608552742,0,1,4,5.204119926223416,0.9135490134330942,1,1,2,1
order_018112,merch_012,257.5936415690944,19,255.5278229662347,355.4590184280808,0,0,0,0.6943410357412012,0.16767337286697295,1,0,0,0
order_018113,merch_004,405.20539603169743,10,93.38876113253124,24.218953173822307,0,0,1,0.961603942242107,0.15920060570970807,0,0,0,0
order_018114,merch_002,50.0,21,641.9006218049011,45.370223919895636,0,0,0,1.556304835086895,0.20982191330579783,0,0,0,0
order_018115,merch_009,155.0758555588946,13,571.2557657593698,700.2280157944377,0,0,0,1.196026269005806,0.04237077004636977,0,1,1,0
order_018116,merch_010,50.0,2,85.73651110916936,204.30813846473694,0,0,0,1.0909656581890046,0.20433010074780744,0,0,0,0
order_018117,merch_010,552.5861492540771,10,12.595954912392891,33.15233372302021,0,1,2,1.0989588445608538,0.30232793891129367,0,0,0,0
order_018118,merch_008,184.4963663346042,16,78.58889342403522,516.9798749926588,0,0,0,1.1820719401185928,0.16471748378487241,0,1,1,0
order_018119,merch_020,1429.2768659720102,9,268.00825491351986,341.1419220293059,0,0,0,1.059845513013213,0.2598817007713198,0,0,0,0
order_018120,merch_015,1112.526298588193,13,35.8981158330441,20.481318763329774,0,0,0,0.8727011932510972,0.422176057939658,0,0,1,0
order_018121,merch_003,811.0374931035847,7,95.78643982864776,395.10105021233005,0,0,0,1.1235913701236262,0.08056140642875131,0,0,0,0
order_018122,merch_011,660.0916862497505,23,178.48718471047553,593.4587562769499,0,0,0,0.4617342331649339,0.21996816911286302,0,0,1,0
order_018123,merch_008,813.1218691391442,11,1406.2546189154723,577.1963402479844,0,0,0,1.0243927420250474,0.08142448186825159,0,0,0,0
order_018124,merch_003,442.77181351523285,12,14.673823937304523,103.59241647028352,0,0,1,1.056365879557635,0.27287986050892254,0,0,1,0
order_018125,merch_008,1181.3583498451185,10,58.69237047384684,24.429372805049688,0,0,0,1.407615941894748,0.043201688125469755,1,0,0,0
order_018126,merch_008,460.2434319434881,13,197.51558889427076,63.63285175199837,1,0,1,1.8816911055289656,0.05808666333546562,0,0,0,0
order_018127,merch_009,92.43839926607694,0,0.0,0.0,0,1,3,3.851852111767006,0.3459043571692644,1,1,1,0
order_018128,merch_014,50.0,17,0.0,178.04899555064011,0,0,0,1.0673428893454635,0.06903961694032837,0,0,1,0
order_018129,merch_010,1197.5209806302373,20,40.14390914834954,738.5976669597877,0,0,0,1.4924905730612716,0.3377485430782707,0,0,0,0
order_018130,merch_007,2630.127420331867,20,2.1825956358164706,396.1288766651394,0,0,0,1.182997984603417,0.452812738932889,0,0,2,0
order_018131,merch_013,264.96826747158,8,381.70998482758444,88.83505328514595,0,0,0,1.4825521662855996,0.19385269478897113,0,0,0,0
order_018132,merch_008,1574.6877351896833,8,621.1686528187823,224.28168273781122,0,0,0,0.6237960520379213,0.21013369604568605,0,0,1,0
order_018133,merch_019,466.96222660269495,17,817.1278213177109,300.8889446144646,0,1,1,1.9490623709420025,0.33554317266944916,0,0,0,0
order_018134,merch_007,176.92689930981498,13,274.39446207696255,2.3887422909897698,0,0,1,0.6332358951941182,0.21634382998692173,0,0,0,0
order_018135,merch_011,160.10671023170482,17,29.005432291832072,25.629003418190507,0,0,0,0.8561324156513929,0.22382719573747423,0,0,0,0
order_018136,merch_014,143.81163014815226,14,289.2588082940629,511.93725281678485,0,0,0,0.8054913811089124,0.44573037947049154,0,1,0,0
order_018137,merch_009,939.146246204852,13,23.242736809722402,519.214660656696,0,0,0,1.2181210732674375,0.1358938878992636,0,0,0,0
order_018138,merch_009,1923.6189192982877,10,104.50617924899254,208.48152230915144,0,0,0,0.874178107293117,0.20958906119699144,0,1,0,0
order_018139,merch_006,1479.436337148013,9,2.9942927811102056,322.3398030133106,0,0,0,0.6217770660953437,0.3565433647706422,0,0,0,0
order_018140,merch_014,1247.8204214243663,9,671.9102939653428,105.39488910612599,0,0,1,0.9372533257291265,0.4478227426776872,0,1,0,0
order_018141,merch_019,302.5572380620336,6,53.960725042887624,332.11693649671645,0,0,0,1.191946263725946,0.24356870289385915,0,0,0,0
order_018142,merch_010,3921.505386278493,1,0.0,19.187955144657177,0,1,4,2.3423352496230643,0.7552518066776931,1,1,2,1
order_018143,merch_004,50.0,23,103.6147131740026,359.58268244980235,0,0,1,1.413366023248897,0.21292831992353192,0,0,1,0
order_018144,merch_010,713.078621019974,16,478.5495002637018,765.9852891878804,0,0,0,1.5875074713990358,0.24788341104485923,0,0,0,0
order_018145,merch_017,1213.7191082227794,16,507.6496954162002,251.328974740717,0,0,1,0.616738502433565,0.3344322857019652,0,0,1,0
order_018146,merch_017,1310.7848075822008,15,217.19601803788183,30.34474227921763,0,0,1,0.5100930153411893,0.2934942244429932,0,0,1,1
order_018147,merch_002,3524.7872172389134,6,409.2404057603174,664.4449548824891,0,0,0,1.3065598901456095,0.3949176176505094,0,1,0,0
order_018148,merch_019,4641.66522954165,20,35.14911057004743,513.34399065291,0,0,0,1.357944625880313,0.21136860975148214,0,0,0,0
order_018149,merch_017,1839.6780598815903,16,117.87636943422955,797.5298616835804,0,0,0,1.5290211239239364,0.44055071716658,0,0,0,0
order_018150,merch_009,3289.180356622719,4,12.655053074829354,12.703338834946923,1,1,6,4.991554234513826,0.6364355247260234,0,0,3,0
order_018151,merch_010,416.62133816256323,9,6.856606299803275,188.20337721916388,0,0,1,1.227203657831467,0.34234012898742716,0,1,0,0
order_018152,merch_017,50.0,14,160.57035800515305,204.12772420120493,0,0,1,0.5415240127171774,0.4019126573581321,0,0,1,0
order_018153,merch_014,59.26368007404241,20,115.32215201311398,0.0,0,0,2,1.2474144797757425,0.20517444454116857,0,1,0,0
order_018154,merch_018,66.32949560750848,14,286.7656949846532,290.2218237206695,0,0,0,0.7727481460759813,0.14320828476089006,0,0,0,0
order_018155,merch_008,5889.180457697369,7,6.325042479765525,2.6704614956178565,0,1,5,1.8991384260097917,0.9293115208515961,0,1,1,1
order_018156,merch_002,50.0,8,757.6611219367768,50.89805740664623,0,0,0,1.7031654094885194,0.33454909514818365,0,0,1,0
order_018157,merch_018,1081.0357340510805,15,100.08743155562325,349.7157764532939,0,0,1,1.0007802207042733,0.30561487242319757,0,0,0,0
order_018158,merch_014,469.49461909049273,14,497.29678855162524,25.475157686970228,0,0,0,1.6316417851070446,0.41053175365984584,0,0,0,0
order_018159,merch_016,643.8957015159875,14,38.88184629082249,97.7135585664657,0,0,0,0.6883602729569064,0.20251485001333985,0,0,1,0
order_018160,merch_002,1462.2852510194778,21,11.27087609350496,0.0,0,0,0,0.8511317612056517,0.2272994060607509,0,0,0,1
order_018161,merch_017,1457.4137449189159,21,150.46484719481973,351.5959128800204,0,0,1,1.2805676055314774,0.09240499996223964,0,0,1,0
order_018162,merch_019,1161.62915217772,10,0.0,299.01595852806423,1,0,1,1.6844871210465817,0.08855162215301501,1,0,0,0
order_018163,merch_019,68.05309139047273,8,16.48710792334829,53.78489067210454,0,0,2,1.5662358068532427,0.014318274688895913,0,0,2,0
order_018164,merch_012,1072.7623470423343,17,375.07482221049895,254.50953228750058,0,0,0,1.0357919021089042,0.619005213660419,0,0,0,0
order_018165,merch_010,1176.700547038717,18,2.860075824549275,0.0,0,1,2,2.658014307138773,0.7308539195951294,0,1,1,1
order_018166,merch_009,561.2016753213906,12,85.1798759078411,178.21146810993218,0,0,0,0.9854589200873726,0.25559418069310247,0,0,1,0
order_018167,merch_017,588.0675093112582,11,25.970489963465837,127.71699699407945,0,0,0,1.1873897580787922,0.16591217089981908,0,0,0,0
order_018168,merch_016,2347.1626890405664,12,51.20304420103169,984.1034370391053,0,0,1,0.5286297926053674,0.18067100559486682,0,1,0,0
order_018169,merch_007,51.0422878421648,10,394.0469243124804,68.49117934043647,0,0,1,0.9746569988081505,0.14216284834387197,0,1,0,0
order_018170,merch_007,251.30999435844853,13,35.52891415056584,555.8639413778429,0,0,1,1.3384767198080623,0.23272858546196587,0,0,0,0
order_018171,merch_011,1696.831242397574,16,839.1632272959472,627.9963423465333,0,0,1,0.7970424149436639,0.3200080301473548,0,1,0,0
order_018172,merch_008,2429.453868984556,17,0.0,268.43160388075387,0,0,2,1.3645118093731863,0.3335253604335935,0,0,2,0
order_018173,merch_006,371.9249660073525,10,148.79729289644524,237.7607984103109,0,0,0,0.8852406984631521,0.17725849028299356,0,0,0,0
order_018174,merch_003,415.25592051439423,12,400.14181186407626,64.03556620952892,0,0,0,1.1261121343655929,0.3169785917535084,0,1,0,0
order_018175,merch_015,96.50131798205128,15,55.456855472294635,99.61926499712361,0,0,0,1.1231420966333383,0.04227880666028245,1,0,0,0
order_018176,merch_015,412.710482622897,23,230.5265660457996,71.35935830680923,0,1,0,1.229765415718143,0.18858381937603202,0,0,0,0
order_018177,merch_008,2031.3838264940246,13,321.2588776496392,98.39592564863958,0,1,1,1.0009645760709858,0.18104074912032508,0,1,0,0
order_018178,merch_001,1056.7083661923732,14,79.03772340011999,280.843475613255,0,0,0,0.7887539522033956,0.09825029929160156,0,0,0,0
order_018179,merch_002,50.0,10,345.9244360532367,115.64794881810003,0,0,0,0.5657469224552732,0.1475007546984329,0,0,0,0
order_018180,merch_014,7773.704525780086,10,796.6810509752045,233.39744167106576,0,0,0,0.7444783747632072,0.30462693499612525,0,0,0,0
order_018181,merch_020,1278.3109237890017,16,779.0644070699494,133.7434631311193,0,0,0,0.8556956904794311,0.2923632126044627,0,1,0,0
order_018182,merch_019,1491.6328580464651,21,19.0649073066848,183.63005082592636,0,0,2,1.5020761455841578,0.16699716302332399,0,0,0,0
order_018183,merch_017,2050.0141312252845,9,7.680539433017179,128.024799855505,0,0,1,0.9726273524135528,0.24400332499867258,0,0,1,0
order_018184,merch_005,3094.3361053792087,13,378.47160435,485.09468535609255,0,0,0,0.7049498638525841,0.061273859204134445,0,0,0,0
order_018185,merch_011,1055.5023156268767,22,48.53451908405499,227.88914017114843,0,0,1,2.384140655582629,0.3046980098683805,1,0,0,0
order_018186,merch_007,1540.1722784509138,6,116.83299403554776,324.5632386387298,0,0,1,1.5252450007987648,0.16769123834401342,0,1,0,0
order_018187,merch_014,679.4247654679662,17,301.71181083914274,220.0062327249294,0,0,0,0.6015149307531412,0.17686180014383268,0,0,0,0
order_018188,merch_008,2161.264151910629,1,27.599985432964413,34.112706938006454,1,0,2,1.2205353763450952,0.20321940846269082,0,0,0,0
order_018189,merch_009,1214.3466751057726,18,1.3226580980034965,51.896566561926974,0,0,1,0.9648661538550612,0.23683702054720807,0,0,0,0
order_018190,merch_015,1464.791327611396,18,33.43461495381759,120.71529580192836,0,0,0,0.674887692309017,0.04145206905915078,0,0,0,0
order_018191,merch_012,288.86874897390845,11,47.16495377376971,77.76620162508473,0,0,0,1.0412199055074538,0.339703171156412,0,0,0,0
order_018192,merch_011,53.99109177147693,15,17.310828140631454,36.86455433723726,0,0,0,0.9913004968626712,0.27649153191317366,0,0,1,0
order_018193,merch_002,497.8057558167088,9,38.260254299565446,107.17493446332787,0,0,0,0.6768194540051713,0.09368563717720998,0,0,1,0
order_018194,merch_015,942.7873692935966,9,216.3625446789543,432.97387180708745,0,0,0,0.7913101822279744,0.5259420352313131,0,0,0,0
order_018195,merch_012,1393.8429110708857,14,69.60230690893086,126.06711162728533,0,0,1,0.822606682776413,0.04857234633188858,1,0,0,0
order_018196,merch_004,2789.0022383582113,8,133.76075239018434,344.6037208989248,0,0,1,1.243879655760503,0.08771498455486089,0,0,0,0
order_018197,merch_009,546.1627228343787,16,16.439866629586014,258.4494723459641,0,0,1,0.7075252842799391,0.15466576859483175,0,0,0,0
order_018198,merch_012,360.59894166069006,12,378.6281728900468,244.08351061497814,0,0,1,0.8025110759723685,0.28163395920837786,1,0,0,0
order_018199,merch_002,2454.2821438323435,9,226.4640798626461,418.56357740832124,0,0,2,0.7270614220372866,0.13651606662887256,0,0,1,0
order_018200,merch_017,378.6606729419801,6,0.0,35.7975202724312,0,1,2,8.458908802025874,0.7052586294656408,0,1,1,1
order_018201,merch_020,350.2294831349123,17,34.75032738224794,252.20629178042293,0,0,0,0.9996819504795732,0.1924043936683449,0,0,0,0
order_018202,merch_010,523.7257682743232,14,46.55436744523628,379.5642758461404,0,0,2,0.9332937462662472,0.0608786036864711,0,0,0,0
order_018203,merch_005,50.0,7,0.014941084633748658,4.745195163484079,0,1,5,8.20808646985378,0.8714793516173918,0,1,1,1
order_018204,merch_005,662.5815615302874,7,517.8171866552601,26.59933539816759,0,0,3,0.6964703344760997,0.08090444399153449,0,1,1,0
order_018205,merch_012,1637.2810350283776,22,311.00084172083217,42.93011009811364,0,0,0,1.1097824352687577,0.23837138800690924,0,0,0,0
order_018206,merch_015,82.94881201295327,17,227.2905362336704,3.0277706819320507,0,0,0,1.343030653243312,0.3107488527810802,0,0,0,0
order_018207,merch_008,50.0,21,312.2311313646356,544.7514752148975,0,0,0,0.9936884961531843,0.12477901278102524,0,0,0,0
order_018208,merch_011,1856.9927143165828,14,60.021562169361665,65.87914782387861,0,0,0,1.304112660890718,0.14793362980477565,0,0,0,0
order_018209,merch_015,64.30302201809141,4,31.353360497311655,86.58274292107781,0,0,0,1.7288772450112915,0.20533058668065776,0,0,2,0
order_018210,merch_019,413.9127528370378,14,188.87030976311368,62.10612393611605,0,0,0,0.6119273970889063,0.10146311875040766,0,0,0,0
order_018211,merch_004,701.5668278220819,20,117.08313247560213,423.62200818903733,0,1,0,0.9926280746771575,0.08016671061849294,0,0,0,0
order_018212,merch_009,2287.166973998916,0,228.62995624751466,272.73657304247877,0,0,0,0.7606079505894874,0.14468540380545505,0,0,1,0
order_018213,merch_012,1216.9632263130538,11,52.38717914679923,76.81361240977927,0,0,0,0.8519498818490623,0.2563909674116288,0,0,0,0
order_018214,merch_007,626.4334707989946,10,41.28937309493291,269.1008562424547,0,0,0,0.9004014587282532,0.012624352163249267,0,0,1,0
order_018215,merch_007,1890.8956611876672,19,451.2349689504303,163.68251247551885,0,0,0,1.031492484437079,0.16689058682797075,0,1,0,0
order_018216,merch_008,524.0577961333463,15,200.2785399556264,590.409589661039,0,0,0,0.41190544054255623,0.18173645043233277,0,0,0,0
order_018217,merch_017,217.8427657050988,8,552.3037037786363,61.24264580677983,0,0,1,0.9288042679465808,0.24360626258650028,0,0,0,0
order_018218,merch_006,3064.7739311507735,8,24.103831202745024,912.8001581953672,0,0,1,2.0375468371008516,0.18116912229154733,1,0,0,0
order_018219,merch_016,75.94701925491114,2,6.34709583607334,67.09136525611032,0,0,0,1.891283197217533,0.35950355770202147,0,0,0,0
order_018220,merch_011,3250.5348584793724,16,0.0,87.47735479031056,0,0,0,0.5039993882927613,0.5103537370217099,0,0,0,0
order_018221,merch_001,234.67209716031172,11,231.62005761111755,162.70347054328076,0,0,1,1.0508643862806348,0.2083531624987153,0,0,0,0
order_018222,merch_004,2308.104830457778,14,115.8717529776092,418.7371435710573,0,0,1,0.6709336153589528,0.13470618261882766,0,0,0,0
order_018223,merch_019,214.38920133216217,9,28.979447454537635,89.10769925307184,0,0,1,0.8481502827192261,0.6216611260032563,0,0,0,0
order_018224,merch_005,3018.341733371767,19,103.24138140109613,245.71325035487925,0,0,0,0.67383391899713,0.24097409118042418,0,0,0,0
order_018225,merch_017,3803.193159671976,18,157.7977004496162,73.62287752602374,0,0,0,3.8048290550068335,0.23383650749034526,0,0,0,0
order_018226,merch_006,888.5380096713023,20,160.1479342969203,505.31408194175043,0,0,0,1.160869681500825,0.10973887122934453,0,0,0,0
order_018227,merch_003,374.0786281863606,13,44.67574173667626,90.73780645485188,0,0,0,1.0179642802393423,0.1375673197040878,0,1,0,0
order_018228,merch_004,929.2928545014828,16,458.0419026180885,106.8369469042726,0,0,0,0.6547263931131537,0.08752583283653897,0,0,0,0
order_018229,merch_017,822.1494457775981,12,127.45277112588428,671.8653048093432,0,0,1,0.6556300804750664,0.17527112805914255,0,0,0,0
order_018230,merch_006,1254.8709791126007,16,112.51784251295898,243.83325945598932,1,0,1,2.8990311371676905,0.16298217824455638,0,0,0,0
order_018231,merch_016,1505.7605291340647,10,310.4039272166277,22.316665523730585,0,0,0,0.8556407584312815,0.10693783408150422,0,0,0,0
order_018232,merch_009,634.1706926099964,15,24.44573940849648,449.24420948178613,0,0,0,1.467385887983936,0.48757249077395426,0,0,0,0
order_018233,merch_002,153.74749263559505,8,307.91335825855185,179.47605849978535,0,0,1,0.8957170829942013,0.20198678653038352,0,0,0,0
order_018234,merch_013,282.8028383255124,7,78.27137295133221,378.76948942998666,0,0,0,1.3580945943266078,0.24191700853387127,0,0,0,0
order_018235,merch_014,106.18462706462682,8,181.43955094927406,88.8701206481925,0,0,0,2.1133284275247766,0.1699042474168451,0,0,0,0
order_018236,merch_006,296.56640848112033,15,129.10000332304855,165.2401775399826,0,0,0,0.35327124151731193,0.2023061477574627,0,0,1,0
order_018237,merch_010,1087.9986497226655,13,616.6915640525823,77.84446464539559,0,0,0,0.8426943900477255,0.29725892475746774,0,0,0,0
order_018238,merch_016,3353.7104808831396,10,82.95992543226069,314.5166443108059,0,1,0,1.1637940961480313,0.09036615213570069,0,0,0,0
order_018239,merch_016,1367.2604299512955,17,248.17864954983347,45.19634898321605,0,0,0,1.7359457327407994,0.037533126429836604,0,0,1,0
order_018240,merch_018,1178.3303155767883,18,178.66052586892297,171.39815840919377,0,0,0,0.9420283098682324,0.19208574266676262,0,0,1,0
order_018241,merch_009,1480.6669584399644,11,267.4835603266595,487.1462978694754,0,0,1,1.0580772102763747,0.07248932138298907,0,0,0,0
order_018242,merch_018,956.6155313868351,0,0.0,7.011107103826223,0,1,2,2.2406300590121426,0.6572555980388297,0,1,0,0
order_018243,merch_015,50.0,11,77.68439098531498,832.569073329054,0,1,1,1.845463977852869,0.27168737530142933,0,0,1,0
order_018244,merch_008,815.7905363876234,16,306.4254669768445,266.14529085806294,0,0,0,0.49773975345347476,0.016883095254847543,0,0,0,0
order_018245,merch_002,295.47896270444505,7,6.18725315614542,96.47315038402131,0,0,0,1.2391384403968855,0.20925764134197652,0,0,0,0
order_018246,merch_005,1160.3811922341526,20,177.76200242116744,62.2830007228622,0,0,1,1.4041181945317136,0.32872488769825037,0,0,1,0
order_018247,merch_016,331.3467941470957,16,180.8749330327232,351.08203367917895,0,0,0,1.2123041569434414,0.2222373695282231,0,0,1,0
order_018248,merch_001,801.4347502069967,17,260.80909730445177,152.4902862193773,0,1,2,1.7312969867177532,0.09235492904727735,1,0,0,0
order_018249,merch_006,1844.7964430263337,9,151.9038754697855,263.1402937637917,0,0,0,0.5823718292918734,0.10826336760763446,0,1,0,0
order_018250,merch_020,1502.022280780694,13,14.021725218252902,1334.7063576182409,1,0,0,1.2794653597050634,0.3949614797495816,0,0,0,0
order_018251,merch_007,138.11531854927267,16,156.32406059091227,718.2482866612107,0,0,1,1.3567170439586707,0.06331130260347104,1,1,0,0
order_018252,merch_003,3280.131400607746,20,15.446151120784606,355.34521751850343,0,0,2,1.2520173558162395,0.11533594305598917,0,0,0,0
order_018253,merch_008,1110.6294310749797,17,42.212467107800784,474.72448713046856,0,0,1,1.9307967883635335,0.16860139799277526,0,0,0,0
order_018254,merch_014,184.66945097008852,16,102.7308502871767,868.6789702642649,0,0,0,0.8731646286565289,0.5521133924243328,1,0,0,0
order_018255,merch_011,266.81378854917045,18,5.301510706302899,518.8487668711799,0,1,1,0.8174518525724958,0.10106547608334727,0,0,1,0
order_018256,merch_014,50.0,3,50.82343071121591,239.2308136771043,0,0,0,1.2176634772391988,0.25584400302768395,0,0,1,0
order_018257,merch_016,479.3598242253529,13,10.487651204207603,154.90228820014187,0,1,0,1.2975682075688446,0.20161712195198825,0,0,1,0
order_018258,merch_007,492.77616032041124,17,101.54102347620037,360.251823524226,0,0,1,1.5196630944799419,0.07290055100090478,0,0,0,0
order_018259,merch_019,1100.5388892451485,15,288.4006487552521,246.05954210129298,0,1,0,1.1048091944412768,0.07475258120593935,0,0,1,0
order_018260,merch_017,546.6419081098652,11,176.58691865602825,84.25544009111141,0,0,0,0.8386937720848731,0.3461647453640901,0,0,0,0
order_018261,merch_001,206.4732406346131,13,108.0379766600806,299.29273313195,0,0,2,1.802927920654443,0.3060022081061265,0,1,0,0
order_018262,merch_005,923.7006647050017,13,299.88914685356326,45.94457555104376,0,0,1,1.4984208106304056,0.35312514627740355,0,0,1,0
order_018263,merch_015,7502.184507282908,14,74.95690046539146,58.509350557883465,0,0,0,1.631237304071652,0.09524061560117546,0,0,0,0
order_018264,merch_019,338.01810816535675,9,36.772772235653235,103.0394738604657,0,0,0,0.6015705847764975,0.07323036868568214,0,0,0,0
order_018265,merch_008,791.6428091204281,10,171.3078295533104,157.78627024215376,0,0,0,0.8863880108179975,0.42949687996026076,0,0,0,0
order_018266,merch_020,491.56211973112886,22,339.2577215381446,0.0,0,0,0,0.8837073286715207,0.14122135592202117,0,0,0,0
order_018267,merch_001,4628.230684167024,20,9.936126569718706,21.709320019634223,0,0,4,2.5825453883147094,0.7374418980428251,1,1,2,0
order_018268,merch_013,510.2890540236936,14,286.8382603707507,619.5241622411836,0,1,0,1.1608237127160879,0.2868614287153769,0,0,1,0
order_018269,merch_010,498.971232525653,5,50.882702728296024,28.300790045209528,0,0,0,1.122435547282522,0.23412939773518324,0,0,0,0
order_018270,merch_020,2144.5708559294008,14,178.69333071625041,527.938414194805,0,1,0,2.270729356592,0.1753353597582428,0,0,0,0
order_018271,merch_012,1220.5438752263549,18,11.599967517869889,0.0,1,0,7,2.6506485475108725,0.6087486897771489,0,1,1,1
order_018272,merch_007,168.32858389307182,15,29.031616904539558,194.99618900271855,0,0,0,1.586388330742559,0.032097658063607475,0,0,0,0
order_018273,merch_006,584.5987464793174,1,21.035770016618102,27.56212318787648,1,0,2,6.758964509910392,0.7513329729496319,0,1,2,0
order_018274,merch_007,3140.8775925255086,8,0.0,148.4047118850999,0,0,1,1.393086430140226,0.22824778891643704,0,0,0,0
order_018275,merch_010,198.56570483043552,23,139.6767315624946,593.7234469454099,0,0,0,1.438975703890645,0.08626032879119157,0,1,1,0
order_018276,merch_011,1011.6952425827316,13,373.704445237373,42.19472688282279,0,1,1,1.4909286301209879,0.2090471702981237,0,0,0,0
order_018277,merch_003,1422.5507295723226,12,529.3633951215236,142.50346048302126,0,0,1,0.7114507451508099,0.13314911615642877,0,0,0,0
order_018278,merch_015,924.8809918295696,23,335.2072692920251,30.622091220439458,0,0,1,1.0912079762141986,0.1382263802428845,0,0,1,0
order_018279,merch_010,595.2458187487345,9,36.53045311756141,38.882072799342325,0,0,0,0.8965394114667589,0.07600893541508551,0,0,0,0
order_018280,merch_016,1452.0461515113393,17,323.6064527313422,631.9410933920228,0,0,0,1.062372700098612,0.06236722498428918,0,1,0,0
order_018281,merch_008,85.81665613506235,8,39.56800353512759,21.46089331835868,0,0,0,1.3593380573309446,0.05685728662399708,0,0,1,0
order_018282,merch_014,909.7928199468568,8,772.5979173335619,473.6098122733253,0,0,1,0.28201444907126455,0.29578936959636176,0,0,0,0
order_018283,merch_015,407.16358371496824,8,305.2298628361667,50.991743982134395,0,1,0,1.2361806001286417,0.06026857634524459,0,0,0,0
order_018284,merch_012,50.0,18,20.518140793605784,11.10812368355731,0,0,1,0.7250794341322891,0.07395978863648608,0,0,1,0
order_018285,merch_007,236.92940843643876,22,636.8946747576995,135.49960478781804,0,0,0,1.1691362553682438,0.25748407773634296,0,0,2,0
order_018286,merch_010,3034.0050196796237,15,0.0,33.069545355134665,0,0,0,1.4983740786819537,0.3592538877206778,0,0,1,0
order_018287,merch_020,1341.2788804651918,8,168.32078536004715,146.92139605649615,0,0,0,1.677439197183411,0.04846275566263495,1,0,0,0
order_018288,merch_011,8342.566026492623,17,559.2405191904473,927.1114937004714,0,0,0,1.7233761775884613,0.21940547799360943,0,1,0,0
